dataset,rating_group,topic,annotator,rating
covid,mturk_ratings_data,10,15,3
covid,crowdwork_ratings,11,0,3
covid,crowdwork_ratings,11,1,3
covid,crowdwork_ratings,11,2,2
covid,crowdwork_ratings,11,3,3
covid,crowdwork_ratings,11,4,3
covid,crowdwork_ratings,11,5,2
covid,crowdwork_ratings,11,6,2
covid,crowdwork_ratings,11,7,3
covid,crowdwork_ratings,11,8,3
covid,crowdwork_ratings,11,9,3
covid,crowdwork_ratings,11,10,2
covid,crowdwork_ratings,11,11,3
covid,crowdwork_ratings,11,12,3
covid,crowdwork_ratings,11,13,3
covid,crowdwork_ratings,11,14,2
covid,mturk_ratings_data,11,0,2
covid,mturk_ratings_data,11,1,2
covid,mturk_ratings_data,11,2,2
covid,mturk_ratings_data,11,3,2
covid,mturk_ratings_data,11,4,1
covid,mturk_ratings_data,11,5,3
covid,mturk_ratings_data,11,6,3
covid,mturk_ratings_data,11,7,3
covid,mturk_ratings_data,11,8,1
covid,mturk_ratings_data,11,9,2
covid,mturk_ratings_data,11,10,3
covid,mturk_ratings_data,11,11,3
covid,mturk_ratings_data,11,12,3
covid,mturk_ratings_data,11,13,2
covid,mturk_ratings_data,11,14,3
covid,mturk_ratings_data,11,15,3
covid,crowdwork_ratings,12,0,3
covid,crowdwork_ratings,12,1,1
covid,crowdwork_ratings,12,2,2
covid,crowdwork_ratings,12,3,1
covid,crowdwork_ratings,12,4,1
covid,crowdwork_ratings,12,5,2
covid,crowdwork_ratings,12,6,1
covid,crowdwork_ratings,12,7,2
covid,crowdwork_ratings,12,8,2
covid,crowdwork_ratings,12,9,2
covid,crowdwork_ratings,12,10,2
covid,crowdwork_ratings,12,11,2
covid,crowdwork_ratings,12,12,2
covid,crowdwork_ratings,12,13,3
covid,crowdwork_ratings,12,14,2
covid,mturk_ratings_data,12,0,2
covid,mturk_ratings_data,12,1,2
covid,mturk_ratings_data,12,2,2
covid,mturk_ratings_data,12,3,2
covid,mturk_ratings_data,12,4,2
covid,mturk_ratings_data,12,5,2
covid,mturk_ratings_data,12,6,3
covid,mturk_ratings_data,12,7,2
covid,mturk_ratings_data,12,8,1
covid,mturk_ratings_data,12,9,1
covid,mturk_ratings_data,12,10,3
covid,mturk_ratings_data,12,11,2
covid,mturk_ratings_data,12,12,1
covid,mturk_ratings_data,12,13,2
covid,mturk_ratings_data,12,14,2
covid,mturk_ratings_data,12,15,2
covid,mturk_ratings_data,12,16,3
covid,crowdwork_ratings,13,0,3
covid,crowdwork_ratings,13,1,3
covid,crowdwork_ratings,13,2,2
covid,crowdwork_ratings,13,3,3
covid,crowdwork_ratings,13,4,2
covid,crowdwork_ratings,13,5,3
covid,crowdwork_ratings,13,6,1
covid,crowdwork_ratings,13,7,2
covid,crowdwork_ratings,13,8,3
covid,crowdwork_ratings,13,9,2
covid,crowdwork_ratings,13,10,2
covid,crowdwork_ratings,13,11,3
covid,crowdwork_ratings,13,12,2
covid,crowdwork_ratings,13,13,3
covid,crowdwork_ratings,13,14,2
covid,mturk_ratings_data,13,0,2
covid,mturk_ratings_data,13,1,2
covid,mturk_ratings_data,13,2,2
covid,mturk_ratings_data,13,3,2
covid,mturk_ratings_data,13,4,3
covid,mturk_ratings_data,13,5,3
covid,mturk_ratings_data,13,6,2
covid,mturk_ratings_data,13,7,3
covid,mturk_ratings_data,13,8,1
covid,mturk_ratings_data,13,9,3
covid,mturk_ratings_data,13,10,3
covid,mturk_ratings_data,13,11,1
covid,mturk_ratings_data,13,12,2
covid,mturk_ratings_data,13,13,3
covid,mturk_ratings_data,13,14,2
covid,mturk_ratings_data,13,15,1
covid,crowdwork_ratings,14,0,3
covid,crowdwork_ratings,14,1,3
covid,crowdwork_ratings,14,2,3
covid,crowdwork_ratings,14,3,3
covid,crowdwork_ratings,14,4,3
covid,crowdwork_ratings,14,5,3
covid,crowdwork_ratings,14,6,3
covid,crowdwork_ratings,14,7,3
covid,crowdwork_ratings,14,8,3
covid,crowdwork_ratings,14,9,3
covid,crowdwork_ratings,14,10,3
covid,crowdwork_ratings,14,11,2
covid,crowdwork_ratings,14,12,3
covid,crowdwork_ratings,14,13,3
covid,crowdwork_ratings,14,14,3
covid,mturk_ratings_data,14,0,2
covid,mturk_ratings_data,14,1,2
covid,mturk_ratings_data,14,2,3
covid,mturk_ratings_data,14,3,3
covid,mturk_ratings_data,14,4,3
covid,mturk_ratings_data,14,5,3
covid,mturk_ratings_data,14,6,3
covid,mturk_ratings_data,14,7,3
covid,mturk_ratings_data,14,8,2
covid,mturk_ratings_data,14,9,3
covid,mturk_ratings_data,14,10,3
covid,mturk_ratings_data,14,11,2
covid,mturk_ratings_data,14,12,1
covid,mturk_ratings_data,14,13,3
covid,mturk_ratings_data,14,14,3
covid,mturk_ratings_data,14,15,3
covid,crowdwork_ratings,15,0,3
covid,crowdwork_ratings,15,1,3
covid,crowdwork_ratings,15,2,2
covid,crowdwork_ratings,15,3,3
covid,crowdwork_ratings,15,4,3
covid,crowdwork_ratings,15,5,3
covid,crowdwork_ratings,15,6,3
covid,crowdwork_ratings,15,7,3
covid,crowdwork_ratings,15,8,3
covid,crowdwork_ratings,15,9,3
covid,crowdwork_ratings,15,10,2
covid,crowdwork_ratings,15,11,3
covid,crowdwork_ratings,15,12,3
covid,crowdwork_ratings,15,13,3
covid,crowdwork_ratings,15,14,3
covid,mturk_ratings_data,15,0,2
covid,mturk_ratings_data,15,1,3
covid,mturk_ratings_data,15,2,1
covid,mturk_ratings_data,15,3,3
covid,mturk_ratings_data,15,4,1
covid,mturk_ratings_data,15,5,3
covid,mturk_ratings_data,15,6,2
covid,mturk_ratings_data,15,7,2
covid,mturk_ratings_data,15,8,2
covid,mturk_ratings_data,15,9,3
covid,mturk_ratings_data,15,10,2
covid,mturk_ratings_data,15,11,3
covid,mturk_ratings_data,15,12,2
covid,mturk_ratings_data,15,13,3
covid,mturk_ratings_data,15,14,1
covid,mturk_ratings_data,15,15,3
covid,mturk_ratings_data,15,16,3
covid,crowdwork_ratings,16,0,2
covid,crowdwork_ratings,16,1,3
covid,crowdwork_ratings,16,2,2
covid,crowdwork_ratings,16,3,3
covid,crowdwork_ratings,16,4,3
covid,crowdwork_ratings,16,5,2
covid,crowdwork_ratings,16,6,3
covid,crowdwork_ratings,16,7,3
covid,crowdwork_ratings,16,8,3
covid,crowdwork_ratings,16,9,3
covid,crowdwork_ratings,16,10,3
covid,crowdwork_ratings,16,11,2
covid,crowdwork_ratings,16,12,2
covid,crowdwork_ratings,16,13,3
covid,crowdwork_ratings,16,14,2
covid,mturk_ratings_data,16,0,2
covid,mturk_ratings_data,16,1,2
covid,mturk_ratings_data,16,2,2
covid,mturk_ratings_data,16,3,3
covid,mturk_ratings_data,16,4,1
covid,mturk_ratings_data,16,5,3
covid,mturk_ratings_data,16,6,3
covid,mturk_ratings_data,16,7,2
covid,mturk_ratings_data,16,8,1
covid,mturk_ratings_data,16,9,3
covid,mturk_ratings_data,16,10,3
covid,mturk_ratings_data,16,11,3
covid,mturk_ratings_data,16,12,3
covid,mturk_ratings_data,16,13,2
covid,mturk_ratings_data,16,14,3
covid,mturk_ratings_data,16,15,3
covid,crowdwork_ratings,17,0,2
covid,crowdwork_ratings,17,1,3
covid,crowdwork_ratings,17,2,2
covid,crowdwork_ratings,17,3,2
covid,crowdwork_ratings,17,4,3
covid,crowdwork_ratings,17,5,2
covid,crowdwork_ratings,17,6,2
covid,crowdwork_ratings,17,7,3
covid,crowdwork_ratings,17,8,3
covid,crowdwork_ratings,17,9,2
covid,crowdwork_ratings,17,10,2
covid,crowdwork_ratings,17,11,3
covid,crowdwork_ratings,17,12,3
covid,crowdwork_ratings,17,13,3
covid,crowdwork_ratings,17,14,2
covid,mturk_ratings_data,17,0,3
covid,mturk_ratings_data,17,1,2
covid,mturk_ratings_data,17,2,1
covid,mturk_ratings_data,17,3,3
covid,mturk_ratings_data,17,4,1
covid,mturk_ratings_data,17,5,3
covid,mturk_ratings_data,17,6,1
covid,mturk_ratings_data,17,7,2
covid,mturk_ratings_data,17,8,1
covid,mturk_ratings_data,17,9,3
covid,mturk_ratings_data,17,10,3
covid,mturk_ratings_data,17,11,1
covid,mturk_ratings_data,17,12,3
covid,mturk_ratings_data,17,13,2
covid,mturk_ratings_data,17,14,2
covid,mturk_ratings_data,17,15,1
covid,mturk_ratings_data,17,16,3
covid,crowdwork_ratings,18,0,3
covid,crowdwork_ratings,18,1,1
covid,crowdwork_ratings,18,2,3
covid,crowdwork_ratings,18,3,3
covid,crowdwork_ratings,18,4,3
covid,crowdwork_ratings,18,5,2
covid,crowdwork_ratings,18,6,3
covid,crowdwork_ratings,18,7,3
covid,crowdwork_ratings,18,8,3
covid,crowdwork_ratings,18,9,3
covid,crowdwork_ratings,18,10,2
covid,crowdwork_ratings,18,11,3
covid,crowdwork_ratings,18,12,3
covid,crowdwork_ratings,18,13,3
covid,crowdwork_ratings,18,14,3
covid,mturk_ratings_data,18,0,2
covid,mturk_ratings_data,18,1,2
covid,mturk_ratings_data,18,2,2
covid,mturk_ratings_data,18,3,3
covid,mturk_ratings_data,18,4,2
covid,mturk_ratings_data,18,5,3
covid,mturk_ratings_data,18,6,1
covid,mturk_ratings_data,18,7,2
covid,mturk_ratings_data,18,8,1
covid,mturk_ratings_data,18,9,3
covid,mturk_ratings_data,18,10,3
covid,mturk_ratings_data,18,11,3
covid,mturk_ratings_data,18,12,2
covid,mturk_ratings_data,18,13,3
covid,mturk_ratings_data,18,14,2
covid,mturk_ratings_data,18,15,1
covid,mturk_ratings_data,18,16,3
covid,crowdwork_ratings,19,0,1
covid,crowdwork_ratings,19,1,2
covid,crowdwork_ratings,19,2,2
covid,crowdwork_ratings,19,3,1
covid,crowdwork_ratings,19,4,2
covid,crowdwork_ratings,19,5,2
covid,crowdwork_ratings,19,6,2
covid,crowdwork_ratings,19,7,2
covid,crowdwork_ratings,19,8,3
covid,crowdwork_ratings,19,9,2
covid,crowdwork_ratings,19,10,2
covid,crowdwork_ratings,19,11,2
covid,crowdwork_ratings,19,12,2
covid,crowdwork_ratings,19,13,2
covid,crowdwork_ratings,19,14,1
covid,mturk_ratings_data,19,0,3
covid,mturk_ratings_data,19,1,2
covid,mturk_ratings_data,19,2,1
covid,mturk_ratings_data,19,3,2
covid,mturk_ratings_data,19,4,2
covid,mturk_ratings_data,19,5,2
covid,mturk_ratings_data,19,6,1
covid,mturk_ratings_data,19,7,2
covid,mturk_ratings_data,19,8,3
covid,mturk_ratings_data,19,9,2
covid,mturk_ratings_data,19,10,3
covid,mturk_ratings_data,19,11,1
covid,mturk_ratings_data,19,12,2
covid,mturk_ratings_data,19,13,2
covid,mturk_ratings_data,19,14,1
covid,mturk_ratings_data,19,15,2
covid,mturk_ratings_data,19,16,3
covid,crowdwork_ratings,20,0,2
covid,crowdwork_ratings,20,1,3
covid,crowdwork_ratings,20,2,2
covid,crowdwork_ratings,20,3,3
covid,crowdwork_ratings,20,4,3
covid,crowdwork_ratings,20,5,3
covid,crowdwork_ratings,20,6,3
covid,crowdwork_ratings,20,7,2
covid,crowdwork_ratings,20,8,1
covid,crowdwork_ratings,20,9,2
covid,crowdwork_ratings,20,10,2
covid,crowdwork_ratings,20,11,3
covid,crowdwork_ratings,20,12,3
covid,crowdwork_ratings,20,13,3
covid,crowdwork_ratings,20,14,3
covid,mturk_ratings_data,20,0,3
covid,mturk_ratings_data,20,1,2
covid,mturk_ratings_data,20,2,2
covid,mturk_ratings_data,20,3,3
covid,mturk_ratings_data,20,4,2
covid,mturk_ratings_data,20,5,3
covid,mturk_ratings_data,20,6,3
covid,mturk_ratings_data,20,7,3
covid,mturk_ratings_data,20,8,2
covid,mturk_ratings_data,20,9,2
covid,mturk_ratings_data,20,10,2
covid,mturk_ratings_data,20,11,2
covid,mturk_ratings_data,20,12,2
covid,mturk_ratings_data,20,13,2
covid,mturk_ratings_data,20,14,1
covid,mturk_ratings_data,20,15,2
covid,mturk_ratings_data,20,16,3
covid,crowdwork_ratings,21,0,3
covid,crowdwork_ratings,21,1,2
covid,crowdwork_ratings,21,2,2
covid,crowdwork_ratings,21,3,2
covid,crowdwork_ratings,21,4,3
covid,crowdwork_ratings,21,5,2
covid,crowdwork_ratings,21,6,1
covid,crowdwork_ratings,21,7,3
covid,crowdwork_ratings,21,8,3
covid,crowdwork_ratings,21,9,1
covid,crowdwork_ratings,21,10,3
covid,crowdwork_ratings,21,11,3
covid,crowdwork_ratings,21,12,2
covid,crowdwork_ratings,21,13,3
covid,crowdwork_ratings,21,14,3
covid,mturk_ratings_data,21,0,3
covid,mturk_ratings_data,21,1,2
covid,mturk_ratings_data,21,2,2
covid,mturk_ratings_data,21,3,3
covid,mturk_ratings_data,21,4,2
covid,mturk_ratings_data,21,5,2
covid,mturk_ratings_data,21,6,2
covid,mturk_ratings_data,21,7,3
covid,mturk_ratings_data,21,8,3
covid,mturk_ratings_data,21,9,1
covid,mturk_ratings_data,21,10,3
covid,mturk_ratings_data,21,11,2
covid,mturk_ratings_data,21,12,1
covid,mturk_ratings_data,21,13,2
covid,mturk_ratings_data,21,14,1
covid,mturk_ratings_data,21,15,3
covid,mturk_ratings_data,21,16,3
covid,crowdwork_ratings,22,0,2
covid,crowdwork_ratings,22,1,3
covid,crowdwork_ratings,22,2,2
covid,crowdwork_ratings,22,3,3
covid,crowdwork_ratings,22,4,3
covid,crowdwork_ratings,22,5,2
covid,crowdwork_ratings,22,6,3
covid,crowdwork_ratings,22,7,3
covid,crowdwork_ratings,22,8,3
covid,crowdwork_ratings,22,9,2
covid,crowdwork_ratings,22,10,3
covid,crowdwork_ratings,22,11,3
covid,crowdwork_ratings,22,12,3
covid,crowdwork_ratings,22,13,3
covid,crowdwork_ratings,22,14,3
covid,mturk_ratings_data,22,0,2
covid,mturk_ratings_data,22,1,3
covid,mturk_ratings_data,22,2,2
covid,mturk_ratings_data,22,3,3
covid,mturk_ratings_data,22,4,3
covid,mturk_ratings_data,22,5,3
covid,mturk_ratings_data,22,6,3
covid,mturk_ratings_data,22,7,3
covid,mturk_ratings_data,22,8,3
covid,mturk_ratings_data,22,9,2
covid,mturk_ratings_data,22,10,3
covid,mturk_ratings_data,22,11,3
covid,mturk_ratings_data,22,12,3
covid,mturk_ratings_data,22,13,2
covid,mturk_ratings_data,22,14,3
covid,mturk_ratings_data,22,15,3
covid,crowdwork_ratings,23,0,2
covid,crowdwork_ratings,23,1,3
covid,crowdwork_ratings,23,2,2
covid,crowdwork_ratings,23,3,2
covid,crowdwork_ratings,23,4,3
covid,crowdwork_ratings,23,5,3
covid,crowdwork_ratings,23,6,3
covid,crowdwork_ratings,23,7,3
covid,crowdwork_ratings,23,8,3
covid,crowdwork_ratings,23,9,3
covid,crowdwork_ratings,23,10,3
covid,crowdwork_ratings,23,11,3
covid,crowdwork_ratings,23,12,2
covid,crowdwork_ratings,23,13,3
covid,crowdwork_ratings,23,14,3
covid,mturk_ratings_data,23,0,2
covid,mturk_ratings_data,23,1,2
covid,mturk_ratings_data,23,2,2
covid,mturk_ratings_data,23,3,3
covid,mturk_ratings_data,23,4,2
covid,mturk_ratings_data,23,5,2
covid,mturk_ratings_data,23,6,2
covid,mturk_ratings_data,23,7,3
covid,mturk_ratings_data,23,8,3
covid,mturk_ratings_data,23,9,3
covid,mturk_ratings_data,23,10,3
covid,mturk_ratings_data,23,11,3
covid,mturk_ratings_data,23,12,2
covid,mturk_ratings_data,23,13,2
covid,mturk_ratings_data,23,14,2
covid,mturk_ratings_data,23,15,3
covid,mturk_ratings_data,23,16,3
covid,crowdwork_ratings,24,0,2
covid,crowdwork_ratings,24,1,3
covid,crowdwork_ratings,24,2,3
covid,crowdwork_ratings,24,3,3
covid,crowdwork_ratings,24,4,3
covid,crowdwork_ratings,24,5,3
covid,crowdwork_ratings,24,6,3
covid,crowdwork_ratings,24,7,3
covid,crowdwork_ratings,24,8,3
covid,crowdwork_ratings,24,9,3
covid,crowdwork_ratings,24,10,3
covid,crowdwork_ratings,24,11,3
covid,crowdwork_ratings,24,12,2
covid,crowdwork_ratings,24,13,3
covid,crowdwork_ratings,24,14,3
covid,mturk_ratings_data,24,0,2
covid,mturk_ratings_data,24,1,2
covid,mturk_ratings_data,24,2,3
covid,mturk_ratings_data,24,3,3
covid,mturk_ratings_data,24,4,3
covid,mturk_ratings_data,24,5,3
covid,mturk_ratings_data,24,6,3
covid,mturk_ratings_data,24,7,3
covid,mturk_ratings_data,24,8,3
covid,mturk_ratings_data,24,9,3
covid,mturk_ratings_data,24,10,3
covid,mturk_ratings_data,24,11,3
covid,mturk_ratings_data,24,12,1
covid,mturk_ratings_data,24,13,3
covid,mturk_ratings_data,24,14,3
covid,mturk_ratings_data,24,15,3
covid,crowdwork_ratings,25,0,3
covid,crowdwork_ratings,25,1,3
covid,crowdwork_ratings,25,2,2
covid,crowdwork_ratings,25,3,3
covid,crowdwork_ratings,25,4,3
covid,crowdwork_ratings,25,5,3
covid,crowdwork_ratings,25,6,2
covid,crowdwork_ratings,25,7,3
covid,crowdwork_ratings,25,8,3
covid,crowdwork_ratings,25,9,3
covid,crowdwork_ratings,25,10,3
covid,crowdwork_ratings,25,11,2
covid,crowdwork_ratings,25,12,2
covid,crowdwork_ratings,25,13,3
covid,crowdwork_ratings,25,14,3
covid,mturk_ratings_data,25,0,3
covid,mturk_ratings_data,25,1,2
covid,mturk_ratings_data,25,2,2
covid,mturk_ratings_data,25,3,3
covid,mturk_ratings_data,25,4,2
covid,mturk_ratings_data,25,5,3
covid,mturk_ratings_data,25,6,3
covid,mturk_ratings_data,25,7,3
covid,mturk_ratings_data,25,8,2
covid,mturk_ratings_data,25,9,3
covid,mturk_ratings_data,25,10,3
covid,mturk_ratings_data,25,11,2
covid,mturk_ratings_data,25,12,3
covid,mturk_ratings_data,25,13,3
covid,mturk_ratings_data,25,14,3
covid,mturk_ratings_data,25,15,3
covid,crowdwork_ratings,26,0,3
covid,crowdwork_ratings,26,1,2
covid,crowdwork_ratings,26,2,2
covid,crowdwork_ratings,26,3,1
covid,crowdwork_ratings,26,4,2
covid,crowdwork_ratings,26,5,3
covid,crowdwork_ratings,26,6,2
covid,crowdwork_ratings,26,7,3
covid,crowdwork_ratings,26,8,3
covid,crowdwork_ratings,26,9,1
covid,crowdwork_ratings,26,10,2
covid,crowdwork_ratings,26,11,3
covid,crowdwork_ratings,26,12,2
covid,crowdwork_ratings,26,13,3
covid,crowdwork_ratings,26,14,3
covid,mturk_ratings_data,26,0,2
covid,mturk_ratings_data,26,1,2
covid,mturk_ratings_data,26,2,1
covid,mturk_ratings_data,26,3,1
covid,mturk_ratings_data,26,4,2
covid,mturk_ratings_data,26,5,3
covid,mturk_ratings_data,26,6,2
covid,mturk_ratings_data,26,7,3
covid,mturk_ratings_data,26,8,3
covid,mturk_ratings_data,26,9,1
covid,mturk_ratings_data,26,10,3
covid,mturk_ratings_data,26,11,1
covid,mturk_ratings_data,26,12,2
covid,mturk_ratings_data,26,13,1
covid,mturk_ratings_data,26,14,3
covid,mturk_ratings_data,26,15,2
covid,crowdwork_ratings,27,0,2
covid,crowdwork_ratings,27,1,2
covid,crowdwork_ratings,27,2,1
covid,crowdwork_ratings,27,3,2
covid,crowdwork_ratings,27,4,3
covid,crowdwork_ratings,27,5,2
covid,crowdwork_ratings,27,6,1
covid,crowdwork_ratings,27,7,3
covid,crowdwork_ratings,27,8,2
covid,crowdwork_ratings,27,9,1
covid,crowdwork_ratings,27,10,2
covid,crowdwork_ratings,27,11,3
covid,crowdwork_ratings,27,12,3
covid,crowdwork_ratings,27,13,2
covid,crowdwork_ratings,27,14,2
covid,mturk_ratings_data,27,0,3
covid,mturk_ratings_data,27,1,1
covid,mturk_ratings_data,27,2,2
covid,mturk_ratings_data,27,3,1
covid,mturk_ratings_data,27,4,2
covid,mturk_ratings_data,27,5,3
covid,mturk_ratings_data,27,6,1
covid,mturk_ratings_data,27,7,2
covid,mturk_ratings_data,27,8,2
covid,mturk_ratings_data,27,9,2
covid,mturk_ratings_data,27,10,3
covid,mturk_ratings_data,27,11,1
covid,mturk_ratings_data,27,12,2
covid,mturk_ratings_data,27,13,2
covid,mturk_ratings_data,27,14,3
covid,mturk_ratings_data,27,15,2
covid,crowdwork_ratings,28,0,1
covid,crowdwork_ratings,28,1,2
covid,crowdwork_ratings,28,2,2
covid,crowdwork_ratings,28,3,2
covid,crowdwork_ratings,28,4,3
covid,crowdwork_ratings,28,5,2
covid,crowdwork_ratings,28,6,3
covid,crowdwork_ratings,28,7,3
covid,crowdwork_ratings,28,8,3
covid,crowdwork_ratings,28,9,3
covid,crowdwork_ratings,28,10,3
covid,crowdwork_ratings,28,11,3
covid,crowdwork_ratings,28,12,2
covid,crowdwork_ratings,28,13,3
covid,crowdwork_ratings,28,14,3
covid,mturk_ratings_data,28,0,2
covid,mturk_ratings_data,28,1,2
covid,mturk_ratings_data,28,2,3
covid,mturk_ratings_data,28,3,3
covid,mturk_ratings_data,28,4,1
covid,mturk_ratings_data,28,5,2
covid,mturk_ratings_data,28,6,3
covid,mturk_ratings_data,28,7,3
covid,mturk_ratings_data,28,8,2
covid,mturk_ratings_data,28,9,3
covid,mturk_ratings_data,28,10,3
covid,mturk_ratings_data,28,11,2
covid,mturk_ratings_data,28,12,3
covid,mturk_ratings_data,28,13,3
covid,mturk_ratings_data,28,14,3
covid,mturk_ratings_data,28,15,2
covid,crowdwork_ratings,29,0,3
covid,crowdwork_ratings,29,1,3
covid,crowdwork_ratings,29,2,2
covid,crowdwork_ratings,29,3,3
covid,crowdwork_ratings,29,4,3
covid,crowdwork_ratings,29,5,3
covid,crowdwork_ratings,29,6,3
covid,crowdwork_ratings,29,7,3
covid,crowdwork_ratings,29,8,3
covid,crowdwork_ratings,29,9,3
covid,crowdwork_ratings,29,10,3
covid,crowdwork_ratings,29,11,3
covid,crowdwork_ratings,29,12,2
covid,crowdwork_ratings,29,13,3
covid,crowdwork_ratings,29,14,3
covid,mturk_ratings_data,29,0,2
covid,mturk_ratings_data,29,1,2
covid,mturk_ratings_data,29,2,3
covid,mturk_ratings_data,29,3,3
covid,mturk_ratings_data,29,4,2
covid,mturk_ratings_data,29,5,3
covid,mturk_ratings_data,29,6,3
covid,mturk_ratings_data,29,7,3
covid,mturk_ratings_data,29,8,2
covid,mturk_ratings_data,29,9,3
covid,mturk_ratings_data,29,10,3
covid,mturk_ratings_data,29,11,3
covid,mturk_ratings_data,29,12,2
covid,mturk_ratings_data,29,13,3
covid,mturk_ratings_data,29,14,3
covid,mturk_ratings_data,29,15,3
covid,crowdwork_ratings,30,0,2
covid,crowdwork_ratings,30,1,2
covid,crowdwork_ratings,30,2,2
covid,crowdwork_ratings,30,3,3
covid,crowdwork_ratings,30,4,3
covid,crowdwork_ratings,30,5,3
covid,crowdwork_ratings,30,6,3
covid,crowdwork_ratings,30,7,3
covid,crowdwork_ratings,30,8,3
covid,crowdwork_ratings,30,9,3
covid,crowdwork_ratings,30,10,3
covid,crowdwork_ratings,30,11,2
covid,crowdwork_ratings,30,12,3
covid,crowdwork_ratings,30,13,3
covid,crowdwork_ratings,30,14,3
covid,mturk_ratings_data,30,0,3
covid,mturk_ratings_data,30,1,2
covid,mturk_ratings_data,30,2,2
covid,mturk_ratings_data,30,3,3
covid,mturk_ratings_data,30,4,2
covid,mturk_ratings_data,30,5,3
covid,mturk_ratings_data,30,6,2
covid,mturk_ratings_data,30,7,3
covid,mturk_ratings_data,30,8,2
covid,mturk_ratings_data,30,9,2
covid,mturk_ratings_data,30,10,2
covid,mturk_ratings_data,30,11,2
covid,mturk_ratings_data,30,12,2
covid,mturk_ratings_data,30,13,2
covid,mturk_ratings_data,30,14,1
covid,mturk_ratings_data,30,15,3
covid,mturk_ratings_data,30,16,3
covid,crowdwork_ratings,31,0,1
covid,crowdwork_ratings,31,1,3
covid,crowdwork_ratings,31,2,2
covid,crowdwork_ratings,31,3,3
covid,crowdwork_ratings,31,4,3
covid,crowdwork_ratings,31,5,3
covid,crowdwork_ratings,31,6,3
covid,crowdwork_ratings,31,7,3
covid,crowdwork_ratings,31,8,3
covid,crowdwork_ratings,31,9,3
covid,crowdwork_ratings,31,10,3
covid,crowdwork_ratings,31,11,3
covid,crowdwork_ratings,31,12,3
covid,crowdwork_ratings,31,13,3
covid,crowdwork_ratings,31,14,3
covid,mturk_ratings_data,31,0,2
covid,mturk_ratings_data,31,1,2
covid,mturk_ratings_data,31,2,3
covid,mturk_ratings_data,31,3,3
covid,mturk_ratings_data,31,4,3
covid,mturk_ratings_data,31,5,3
covid,mturk_ratings_data,31,6,3
covid,mturk_ratings_data,31,7,3
covid,mturk_ratings_data,31,8,2
covid,mturk_ratings_data,31,9,2
covid,mturk_ratings_data,31,10,3
covid,mturk_ratings_data,31,11,3
covid,mturk_ratings_data,31,12,1
covid,mturk_ratings_data,31,13,2
covid,mturk_ratings_data,31,14,3
covid,mturk_ratings_data,31,15,3
covid,crowdwork_ratings,32,0,2
covid,crowdwork_ratings,32,1,2
covid,crowdwork_ratings,32,2,2
covid,crowdwork_ratings,32,3,2
covid,crowdwork_ratings,32,4,3
covid,crowdwork_ratings,32,5,1
covid,crowdwork_ratings,32,6,2
covid,crowdwork_ratings,32,7,2
covid,crowdwork_ratings,32,8,3
covid,crowdwork_ratings,32,9,2
covid,crowdwork_ratings,32,10,3
covid,crowdwork_ratings,32,11,3
covid,crowdwork_ratings,32,12,1
covid,crowdwork_ratings,32,13,2
covid,crowdwork_ratings,32,14,3
covid,mturk_ratings_data,32,0,2
covid,mturk_ratings_data,32,1,2
covid,mturk_ratings_data,32,2,1
covid,mturk_ratings_data,32,3,2
covid,mturk_ratings_data,32,4,2
covid,mturk_ratings_data,32,5,2
covid,mturk_ratings_data,32,6,1
covid,mturk_ratings_data,32,7,1
covid,mturk_ratings_data,32,8,1
covid,mturk_ratings_data,32,9,2
covid,mturk_ratings_data,32,10,1
covid,mturk_ratings_data,32,11,1
covid,mturk_ratings_data,32,12,2
covid,mturk_ratings_data,32,13,2
covid,mturk_ratings_data,32,14,3
covid,mturk_ratings_data,32,15,2
covid,crowdwork_ratings,33,0,2
covid,crowdwork_ratings,33,1,2
covid,crowdwork_ratings,33,2,2
covid,crowdwork_ratings,33,3,2
covid,crowdwork_ratings,33,4,3
covid,crowdwork_ratings,33,5,2
covid,crowdwork_ratings,33,6,2
covid,crowdwork_ratings,33,7,2
covid,crowdwork_ratings,33,8,3
covid,crowdwork_ratings,33,9,2
covid,crowdwork_ratings,33,10,2
covid,crowdwork_ratings,33,11,3
covid,crowdwork_ratings,33,12,2
covid,crowdwork_ratings,33,13,2
covid,crowdwork_ratings,33,14,2
covid,mturk_ratings_data,33,0,3
covid,mturk_ratings_data,33,1,2
covid,mturk_ratings_data,33,2,1
covid,mturk_ratings_data,33,3,2
covid,mturk_ratings_data,33,4,2
covid,mturk_ratings_data,33,5,3
covid,mturk_ratings_data,33,6,2
covid,mturk_ratings_data,33,7,3
covid,mturk_ratings_data,33,8,3
covid,mturk_ratings_data,33,9,2
covid,mturk_ratings_data,33,10,3
covid,mturk_ratings_data,33,11,3
covid,mturk_ratings_data,33,12,1
covid,mturk_ratings_data,33,13,2
covid,mturk_ratings_data,33,14,2
covid,mturk_ratings_data,33,15,2
covid,mturk_ratings_data,33,16,3
covid,crowdwork_ratings,34,0,3
covid,crowdwork_ratings,34,1,2
covid,crowdwork_ratings,34,2,2
covid,crowdwork_ratings,34,3,2
covid,crowdwork_ratings,34,4,2
covid,crowdwork_ratings,34,5,3
covid,crowdwork_ratings,34,6,2
covid,crowdwork_ratings,34,7,2
covid,crowdwork_ratings,34,8,2
covid,crowdwork_ratings,34,9,1
covid,crowdwork_ratings,34,10,3
